voyageid,departure,purchase,arrival,year,embarked,disembarked
91262.0,Liverpool,"Windward Coast, port unspecified","Grenada, port unspecified",1767.0,171.0,152.0
91263.0,Liverpool,"Windward Coast, port unspecified",Saint John (Antigua),1768.0,131.0,116.0
91266.0,Liverpool,"Windward Coast, port unspecified",Kingston,1766.0,186.0,159.0
91284.0,London,"Windward Coast, port unspecified","Grenada, port unspecified",1766.0,211.0,172.0
91290.0,Liverpool,"Windward Coast, port unspecified","British Caribbean, colony unspecified",1766.0,194.0,192.0
91291.0,Liverpool,"Windward Coast, port unspecified","Barbados, port unspecified",1768.0,222.0,190.0
91304.0,Liverpool,"Windward Coast, port unspecified","Grenada, port unspecified",1767.0,352.0,287.0
91306.0,Liverpool,"Windward Coast, port unspecified",Saint John (Antigua),1767.0,241.0,206.0
91314.0,Liverpool,"Windward Coast, port unspecified",NA,1766.0,83.0,65.0
91315.0,Liverpool,"Windward Coast, port unspecified",Saint John (Antigua),1767.0,264.0,180.0
91317.0,Liverpool,"Windward Coast, port unspecified","Jamaica, port unspecified",1770.0,479.0,391.0
91326.0,Liverpool,"Windward Coast, port unspecified","Barbados, port unspecified",1770.0,282.0,250.0
91328.0,Liverpool,"Windward Coast, port unspecified","Grenada, port unspecified",1769.0,330.0,243.0
91330.0,Liverpool,"Windward Coast, port unspecified","Barbados, port unspecified",1767.0,157.0,134.0
91331.0,Liverpool,"Windward Coast, port unspecified","Barbados, port unspecified",1767.0,124.0,110.0
91340.0,Liverpool,"Windward Coast, port unspecified",Savannah,1767.0,83.0,65.0
91347.0,Liverpool,"Windward Coast, port unspecified","Grenada, port unspecified",1772.0,490.0,400.0
91353.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1769.0,240.0,229.0
91358.0,Liverpool,"Windward Coast, port unspecified","Puerto Rico, port unspecified",1767.0,344.0,268.0
91364.0,Liverpool,"Windward Coast, port unspecified",Kingston,1767.0,195.0,169.0
91365.0,Liverpool,"Windward Coast, port unspecified","Grenada, port unspecified",1769.0,229.0,196.0
91378.0,Liverpool,"Windward Coast, port unspecified",Saint John (Antigua),1769.0,352.0,287.0
91386.0,Liverpool,"Windward Coast, port unspecified",West Indies (colony unspecified),1768.0,141.0,121.0
91388.0,Liverpool,"Windward Coast, port unspecified",Saint John (Antigua),1770.0,417.0,340.0
91390.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1768.0,101.0,90.0
91391.0,Liverpool,"Windward Coast, port unspecified",Kingston,1769.0,184.0,163.0
91393.0,Liverpool,"Windward Coast, port unspecified",Charleston,1769.0,192.0,170.0
91396.0,Liverpool,"Windward Coast, port unspecified",Saint John (Antigua),1768.0,172.0,140.0
91479.0,Liverpool,"Windward Coast, port unspecified",NA,1768.0,83.0,65.0
91483.0,Liverpool,"Windward Coast, port unspecified",Charleston,1768.0,148.0,131.0
91484.0,Liverpool,"Windward Coast, port unspecified","Barbados, port unspecified",1769.0,145.0,124.0
91488.0,Liverpool,"Windward Coast, port unspecified",Kingston,1769.0,270.0,220.0
91489.0,Liverpool,"Windward Coast, port unspecified","British Caribbean, colony unspecified",1770.0,352.0,287.0
91490.0,Liverpool,"Windward Coast, port unspecified","Jamaica, port unspecified",1772.0,352.0,287.0
91494.0,Liverpool,"Windward Coast, port unspecified","Grenada, port unspecified",1770.0,352.0,287.0
91512.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1773.0,352.0,287.0
91541.0,Liverpool,"Windward Coast, port unspecified","Barbados, port unspecified",1770.0,322.0,263.0
91542.0,Liverpool,"Windward Coast, port unspecified",Saint John (Antigua),1771.0,407.0,332.0
91548.0,Liverpool,"Windward Coast, port unspecified","Barbados, port unspecified",1771.0,211.0,181.0
91549.0,Liverpool,"Windward Coast, port unspecified",Saint John (Antigua),1769.0,224.0,223.0
91550.0,Liverpool,"Windward Coast, port unspecified",Saint John (Antigua),1771.0,270.0,220.0
91554.0,Liverpool,"Windward Coast, port unspecified","Jamaica, port unspecified",1770.0,230.0,197.0
91555.0,Liverpool,"Windward Coast, port unspecified","St. Vincent, port unspecified",1771.0,230.0,197.0
91556.0,Liverpool,"Windward Coast, port unspecified",Charleston,1773.0,146.0,125.0
91558.0,Liverpool,"Windward Coast, port unspecified","Barbados, port unspecified",1776.0,240.0,199.0
91577.0,Liverpool,"Windward Coast, port unspecified",Saint John (Antigua),1769.0,148.0,131.0
91582.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1771.0,83.0,65.0
91616.0,Liverpool,"Windward Coast, port unspecified","St. Vincent, port unspecified",1771.0,203.0,180.0
91617.0,Liverpool,"Windward Coast, port unspecified",Zion Hill,1772.0,108.0,96.0
91618.0,Liverpool,"Windward Coast, port unspecified","Barbados, port unspecified",1771.0,118.0,105.0
91619.0,Liverpool,"Windward Coast, port unspecified","British Caribbean, colony unspecified",1771.0,230.0,197.0
91652.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1771.0,230.0,197.0
91660.0,Liverpool,"Windward Coast, port unspecified","Jamaica, port unspecified",1773.0,352.0,287.0
91665.0,Liverpool,"Windward Coast, port unspecified","British Caribbean, colony unspecified",1770.0,148.0,131.0
91671.0,Liverpool,"Windward Coast, port unspecified",NA,1770.0,352.0,NA
91679.0,Liverpool,"Windward Coast, port unspecified",Saint John (Antigua),1771.0,135.0,120.0
91680.0,Liverpool,"Windward Coast, port unspecified","St. Vincent, port unspecified",1773.0,148.0,131.0
91690.0,Liverpool,"Windward Coast, port unspecified","Barbados, port unspecified",1771.0,70.0,63.0
91693.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1771.0,221.0,180.0
91694.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1771.0,352.0,287.0
91695.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1770.0,87.0,77.0
91701.0,Liverpool,"Windward Coast, port unspecified","Barbados, port unspecified",1772.0,44.0,38.0
91709.0,Liverpool,"Windward Coast, port unspecified","Barbados, port unspecified",1772.0,150.0,122.0
91710.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1771.0,230.0,197.0
91718.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1771.0,207.0,184.0
91719.0,Liverpool,"Windward Coast, port unspecified","Tortola, port unspecified",1774.0,148.0,131.0
91726.0,Liverpool,"Windward Coast, port unspecified","Jamaica, port unspecified",1773.0,352.0,287.0
91728.0,Liverpool,"Windward Coast, port unspecified","Grenada, port unspecified",1777.0,359.0,328.0
91736.0,Liverpool,"Windward Coast, port unspecified","St. Vincent, port unspecified",1772.0,368.0,300.0
91741.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1772.0,352.0,287.0
91749.0,Liverpool,"Windward Coast, port unspecified",NA,1776.0,214.0,198.0
91755.0,Liverpool,"Windward Coast, port unspecified","St. Kitts, port unspecified",1772.0,167.0,130.0
91759.0,Liverpool,"Windward Coast, port unspecified",Saint John (Antigua),1772.0,237.0,210.0
91760.0,Liverpool,"Windward Coast, port unspecified",Charleston,1773.0,186.0,165.0
91766.0,Liverpool,"Windward Coast, port unspecified","Jamaica, port unspecified",1774.0,133.0,121.0
91769.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1771.0,352.0,287.0
91783.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1772.0,82.0,64.0
91435.0,Liverpool,"Windward Coast, port unspecified","St. Vincent, port unspecified",1768.0,271.0,232.0
91451.0,Liverpool,"Windward Coast, port unspecified",Charleston,1769.0,327.0,280.0
91454.0,Liverpool,"Windward Coast, port unspecified","St. Vincent, port unspecified",1774.0,230.0,197.0
91462.0,Liverpool,"Windward Coast, port unspecified","Dominica, port unspecified",1769.0,152.0,130.0
91463.0,Liverpool,"Windward Coast, port unspecified","Virginia, port unspecified",1770.0,168.0,144.0
91471.0,Liverpool,"Windward Coast, port unspecified",Saint John (Antigua),1769.0,102.0,92.0
10073.0,Texel,Windward Coast (Nunez - Assini),Suriname,1709.0,459.0,400.0
81332.0,Liverpool,Windward Coast (Nunez - Assini),Kingston,1807.0,239.0,215.0
81343.0,Liverpool,Windward Coast (Nunez - Assini),"Grenada, port unspecified",1807.0,273.0,250.0
81377.0,Liverpool,Windward Coast (Nunez - Assini),Saint John (Antigua),1784.0,362.0,336.0
81379.0,Liverpool,Windward Coast (Nunez - Assini),Saint John (Antigua),1788.0,328.0,300.0
81405.0,Liverpool,Windward Coast (Nunez - Assini),"Grenada, port unspecified",1783.0,359.0,328.0
81495.0,Liverpool,Windward Coast (Nunez - Assini),NA,1804.0,310.0,279.0
81654.0,Liverpool,Windward Coast (Nunez - Assini),Demerara,1804.0,229.0,210.0
81690.0,Liverpool,Windward Coast (Nunez - Assini),Demerara,1798.0,209.0,194.0
81728.0,Liverpool,Windward Coast (Nunez - Assini),Saint John (Antigua),1786.0,65.0,60.0
81781.0,Liverpool,Windward Coast (Nunez - Assini),"Barbados, port unspecified",1807.0,310.0,279.0
81831.0,Liverpool,Windward Coast (Nunez - Assini),"Barbados, port unspecified",1802.0,189.0,170.0
81853.0,Liverpool,Windward Coast (Nunez - Assini),"Tortola, port unspecified",1783.0,359.0,328.0
81856.0,Liverpool,Windward Coast (Nunez - Assini),Annotto Bay,1788.0,234.0,214.0
81883.0,Liverpool,Windward Coast (Nunez - Assini),Kingston,1785.0,223.0,204.0
81884.0,Liverpool,Windward Coast (Nunez - Assini),"Dominica, port unspecified",1786.0,287.0,263.0
81885.0,Liverpool,Windward Coast (Nunez - Assini),"Grenada, port unspecified",1788.0,359.0,328.0
81901.0,Liverpool,Windward Coast (Nunez - Assini),"St. Vincent, port unspecified",1784.0,113.0,105.0
81928.0,Liverpool,Windward Coast (Nunez - Assini),Basse-Terre,1806.0,122.0,104.0
81978.0,Liverpool,Windward Coast (Nunez - Assini),Demerara,1805.0,144.0,132.0
81980.0,Liverpool,Windward Coast (Nunez - Assini),"Barbados, port unspecified",1807.0,273.0,250.0
81981.0,Liverpool,Windward Coast (Nunez - Assini),Saint John (Antigua),1800.0,84.0,78.0
81997.0,Liverpool,Windward Coast (Nunez - Assini),Kingston,1793.0,265.0,246.0
82002.0,Liverpool,Windward Coast (Nunez - Assini),Saint John (Antigua),1787.0,161.0,150.0
82020.0,Liverpool,Windward Coast (Nunez - Assini),"Barbados, port unspecified",1788.0,45.0,42.0
82038.0,Liverpool,Windward Coast (Nunez - Assini),Demerara,1801.0,270.0,243.0
82078.0,Liverpool,Windward Coast (Nunez - Assini),"Dominica, port unspecified",1787.0,328.0,300.0
81066.0,Liverpool,Windward Coast (Nunez - Assini),Suriname,1807.0,205.0,188.0
81072.0,Liverpool,Windward Coast (Nunez - Assini),NA,1807.0,273.0,NA
81153.0,Liverpool,Windward Coast (Nunez - Assini),"St. Kitts, port unspecified",1787.0,297.0,272.0
82253.0,Liverpool,Windward Coast (Nunez - Assini),"Trinidad, port unspecified",1806.0,86.0,72.0
82269.0,Liverpool,Windward Coast (Nunez - Assini),"Dominica, port unspecified",1785.0,86.0,80.0
82283.0,Liverpool,Windward Coast (Nunez - Assini),Saint John (Antigua),1782.0,210.0,195.0
82284.0,Liverpool,Windward Coast (Nunez - Assini),Saint John (Antigua),1783.0,210.0,195.0
82285.0,Liverpool,Windward Coast (Nunez - Assini),"Dominica, port unspecified",1785.0,337.0,309.0
82286.0,Liverpool,Windward Coast (Nunez - Assini),"Dominica, port unspecified",1786.0,335.0,307.0
82287.0,Liverpool,Windward Coast (Nunez - Assini),"St. Kitts, port unspecified",1787.0,340.0,298.0
82291.0,Liverpool,Windward Coast (Nunez - Assini),NA,1792.0,359.0,328.0
80084.0,Liverpool,Windward Coast (Nunez - Assini),"St. Vincent, port unspecified",1784.0,224.0,208.0
80133.0,Liverpool,Windward Coast (Nunez - Assini),"St. Vincent, port unspecified",1788.0,289.0,265.0
80147.0,Liverpool,Windward Coast (Nunez - Assini),Demerara,1796.0,359.0,328.0
80162.0,Liverpool,Windward Coast (Nunez - Assini),Demerara,1803.0,310.0,279.0
80251.0,Liverpool,Windward Coast (Nunez - Assini),Kingston,1781.0,365.0,320.0
80278.0,Liverpool,Windward Coast (Nunez - Assini),Kingston,1804.0,238.0,214.0
80284.0,Liverpool,Windward Coast (Nunez - Assini),"Dominica, port unspecified",1787.0,187.0,172.0
80300.0,Liverpool,Windward Coast (Nunez - Assini),St. Thomas,1800.0,365.0,334.0
80374.0,Liverpool,Windward Coast (Nunez - Assini),"Barbados, port unspecified",1786.0,59.0,55.0
80439.0,Liverpool,Windward Coast (Nunez - Assini),St. Thomas,1802.0,185.0,166.0
80459.0,Liverpool,Windward Coast (Nunez - Assini),"St. Kitts, port unspecified",1784.0,183.0,170.0
80461.0,Liverpool,Windward Coast (Nunez - Assini),"Dominica, port unspecified",1787.0,105.0,82.0
80488.0,Liverpool,Windward Coast (Nunez - Assini),"Dominica, port unspecified",1784.0,328.0,300.0
80489.0,Liverpool,Windward Coast (Nunez - Assini),"St. Vincent, port unspecified",1786.0,369.0,338.0
80490.0,Liverpool,Windward Coast (Nunez - Assini),"Barbados, port unspecified",1788.0,366.0,335.0
80505.0,Liverpool,Windward Coast (Nunez - Assini),"Barbados, port unspecified",1799.0,236.0,216.0
80587.0,Liverpool,Windward Coast (Nunez - Assini),Saint John (Antigua),1784.0,349.0,320.0
80590.0,Liverpool,Windward Coast (Nunez - Assini),"Grenada, port unspecified",1788.0,269.0,246.0
80705.0,Liverpool,Windward Coast (Nunez - Assini),"Dominica, port unspecified",1785.0,216.0,185.0
80706.0,Liverpool,Windward Coast (Nunez - Assini),"Trinidad, port unspecified",1786.0,256.0,238.0
80707.0,Liverpool,Windward Coast (Nunez - Assini),"St. Kitts, port unspecified",1787.0,200.0,191.0
80770.0,Liverpool,Windward Coast (Nunez - Assini),NA,1806.0,273.0,250.0
80838.0,Liverpool,Windward Coast (Nunez - Assini),Demerara,1800.0,277.0,254.0
80840.0,Liverpool,Windward Coast (Nunez - Assini),"Tortola, port unspecified",1803.0,266.0,239.0
80857.0,Liverpool,Windward Coast (Nunez - Assini),"Bahamas, port unspecified",1791.0,69.0,64.0
80858.0,Liverpool,Windward Coast (Nunez - Assini),"St. Kitts, port unspecified",1787.0,262.0,240.0
80859.0,Liverpool,Windward Coast (Nunez - Assini),"Grenada, port unspecified",1788.0,359.0,328.0
80958.0,Liverpool,Windward Coast (Nunez - Assini),Kingston,1785.0,477.0,437.0
80959.0,Liverpool,Windward Coast (Nunez - Assini),"Dominica, port unspecified",1786.0,441.0,404.0
77272.0,London,Windward Coast (Nunez - Assini),"Jamaica, port unspecified",1754.0,250.0,208.0
77653.0,London,Windward Coast (Nunez - Assini),Kingston,1755.0,54.0,48.0
83280.0,London,Windward Coast (Nunez - Assini),"Barbados, port unspecified",1797.0,175.0,162.0
82742.0,Liverpool,Windward Coast (Nunez - Assini),Demerara,1805.0,235.0,215.0
82789.0,Liverpool,Windward Coast (Nunez - Assini),"Barbados, port unspecified",1789.0,195.0,179.0
82795.0,Lancaster,Windward Coast (Nunez - Assini),Charleston,1784.0,205.0,160.0
82811.0,Lancaster,Windward Coast (Nunez - Assini),Kingston,1786.0,68.0,63.0
82874.0,Liverpool,Windward Coast (Nunez - Assini),Saint John (Antigua),1783.0,119.0,93.0
82876.0,Liverpool,Windward Coast (Nunez - Assini),"St. Lucia, port unspecified",1806.0,273.0,250.0
82948.0,Liverpool,Windward Coast (Nunez - Assini),St. Thomas,1802.0,251.0,226.0
82977.0,Liverpool,Windward Coast (Nunez - Assini),"Tortola, port unspecified",1783.0,NA,NA
83027.0,Liverpool,Windward Coast (Nunez - Assini),"Bahamas, port unspecified",1789.0,142.0,122.0
83037.0,Liverpool,Windward Coast (Nunez - Assini),Saint John (Antigua),1784.0,234.0,217.0
83038.0,Liverpool,Windward Coast (Nunez - Assini),"Dominica, port unspecified",1785.0,269.0,250.0
83110.0,Liverpool,Windward Coast (Nunez - Assini),"Dominica, port unspecified",1785.0,192.0,176.0
84058.0,Liverpool,Windward Coast (Nunez - Assini),Demerara,1805.0,146.0,134.0
84060.0,Liverpool,Windward Coast (Nunez - Assini),Kingston,1807.0,121.0,111.0
84074.0,Liverpool,Windward Coast (Nunez - Assini),"Saint-Domingue, port unspecified",1782.0,356.0,326.0
84099.0,Liverpool,Windward Coast (Nunez - Assini),"Barbados, port unspecified",1798.0,17.0,16.0
82571.0,Liverpool,Windward Coast (Nunez - Assini),"Trinidad, port unspecified",1802.0,192.0,173.0
82635.0,Liverpool,Windward Coast (Nunez - Assini),Demerara,1807.0,222.0,200.0
82662.0,Liverpool,Windward Coast (Nunez - Assini),"Dominica, port unspecified",1785.0,142.0,130.0
83399.0,Liverpool,Windward Coast (Nunez - Assini),"St. Kitts, port unspecified",1786.0,341.0,312.0
83592.0,Liverpool,Windward Coast (Nunez - Assini),NA,1785.0,119.0,NA
83688.0,Liverpool,Windward Coast (Nunez - Assini),"Barbados, port unspecified",1796.0,246.0,225.0
83768.0,Liverpool,Windward Coast (Nunez - Assini),Demerara,1807.0,310.0,279.0
83878.0,Liverpool,Windward Coast (Nunez - Assini),"St. Vincent, port unspecified",1800.0,173.0,161.0
83879.0,Liverpool,Windward Coast (Nunez - Assini),Demerara,1801.0,180.0,165.0
83880.0,Liverpool,Windward Coast (Nunez - Assini),Demerara,1802.0,175.0,160.0
83919.0,Liverpool,Windward Coast (Nunez - Assini),"St. Vincent, port unspecified",1787.0,502.0,460.0
91097.0,Liverpool,Windward Coast (Nunez - Assini),"Grenada, port unspecified",1766.0,205.0,182.0
91569.0,Liverpool,Windward Coast (Nunez - Assini),"St. Vincent, port unspecified",1769.0,83.0,65.0
91666.0,Liverpool,Windward Coast (Nunez - Assini),"Barbados, port unspecified",1771.0,150.0,133.0
34400.0,Nantes,Windward + Ivory + Gold + Benin,NA,1825.0,164.0,156.0
32133.0,La Rochelle,Windward + Ivory + Gold + Benin,Saint-Marc,1740.0,196.0,174.0
30021.0,Nantes,Windward + Ivory + Gold + Benin,Leogane,1713.0,250.0,204.0
30039.0,Nantes,Windward + Ivory + Gold + Benin,"Martinique, port unspecified",1714.0,110.0,71.0
30045.0,Nantes,Windward + Ivory + Gold + Benin,Cayenne,1715.0,118.0,60.0
30132.0,Nantes,Windward + Ivory + Gold + Benin,"Martinique, port unspecified",1720.0,137.0,114.0
30151.0,Nantes,Windward + Ivory + Gold + Benin,Cap Francais,1722.0,131.0,104.0
30182.0,Nantes,Windward + Ivory + Gold + Benin,Cap Francais,1726.0,196.0,174.0
30216.0,Nantes,Windward + Ivory + Gold + Benin,Cap Francais,1729.0,200.0,165.0
30273.0,Nantes,Windward + Ivory + Gold + Benin,Petit-Goave,1734.0,120.0,100.0
30420.0,Nantes,Windward + Ivory + Gold + Benin,Cap Francais,1741.0,320.0,265.0
30489.0,Nantes,Windward + Ivory + Gold + Benin,"Martinique, port unspecified",1744.0,460.0,373.0
